ID,Chiku,遺跡番号,調査番号,遺物番号,No,S,V,H,X,Y,Z,Date,Pen,Size,Mark,FileLink,Soui,Syubetu,拡張表示使用,拡張線幅,拡張線色,拡張点色,レイヤー名,MARKERX,MARKERY,LAYERPAGE,INVISIBLE,DELETEFLG,HANDFLG,器械点,バック点,器械高,ミラー高,メディア
761,LV-2795,,,,,,,,-137188.468,102121.319,2.003,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
762,LV-2796,,,,,,,,-137190.514,102121.693,1.963,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
763,LV-2797,,,,,,,,-137188.813,102124.027,2.240,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
764,LV-2798,,,,,,,,-137188.629,102124.552,2.116,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
765,LV-2799,,,,,,,,-137188.716,102125.108,2.155,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
766,LV-2800,,,,,,,,-137189.592,102127.097,2.191,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
767,LV-2801,,,,,,,,-137188.277,102127.416,2.183,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
768,LV-2802,,,,,,,,-137189.434,102129.640,1.850,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
769,LV-2803,,,,,,,,-137197.545,102130.263,2.012,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
770,LV-2804,,,,,,,,-137204.399,102121.150,2.072,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
771,LV-2805,,,,,,,,-137180.660,102129.272,2.091,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
772,LV-2806,,,,,,,,-137179.999,102129.057,2.137,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
773,LV-2807,,,,,,,,-137179.717,102128.925,2.190,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
774,LV-2808,,,,,,,,-137179.315,102127.521,2.136,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
775,LV-2809,,,,,,,,-137178.706,102126.977,2.147,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
776,LV-2810,,,,,,,,-137177.298,102114.775,1.614,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
777,LV-2811,,,,,,,,-137203.606,102131.221,2.192,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
778,LV-2812,,,,,,,,-137204.507,102132.920,2.280,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
779,LV-2813,,,,,,,,-137205.406,102129.679,2.059,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
780,LV-2814,,,,,,,,-137204.960,102129.485,2.065,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
781,LV-2815,,,,,,,,-137205.291,102128.269,2.046,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
782,LV-2816,,,,,,,,-137205.759,102126.577,1.978,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
783,LV-2817,,,,,,,,-137205.631,102126.247,1.966,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
784,LV-2818,,,,,,,,-137204.835,102126.170,1.731,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
785,LV-2819,,,,,,,,-137203.121,102128.375,1.992,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
786,LV-2820,,,,,,,,-137200.000,102117.353,1.966,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
787,LV-2821,,,,,,,,-137195.745,102116.950,1.854,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
788,LV-2822,,,,,,,,-137195.790,102115.963,2.031,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
789,LV-2823,,,,,,,,-137195.839,102116.430,1.960,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
790,LV-2824,,,,,,,,-137196.137,102116.382,2.039,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
791,LV-2825,,,,,,,,-137197.424,102116.333,1.992,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
792,LV-2826,,,,,,,,-137196.870,102120.257,1.988,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
793,LV-2827,,,,,,,,-137197.377,102120.105,1.991,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
794,LV-2828,,,,,,,,-137197.500,102120.960,1.968,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
795,LV-2829,,,,,,,,-137189.422,102126.456,2.241,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
796,LV-2830,,,,,,,,-137180.419,102129.023,2.135,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
797,LV-2831,,,,,,,,-137180.387,102129.298,2.119,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
798,LV-2832,,,,,,,,-137180.226,102129.007,2.130,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
799,LV-2833,,,,,,,,-137180.045,102129.409,2.117,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
800,LV-2834,,,,,,,,-137177.998,102127.606,2.255,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
801,LV-2835,,,,,,,,-137171.351,102117.170,2.156,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
802,LV-2836,,,,,,,,-137202.888,102125.933,2.062,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
803,LV-2837,,,,,,,,-137202.764,102126.333,2.224,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
804,LV-2838,,,,,,,,-137195.706,102118.342,2.018,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
805,LV-2839,,,,,,,,-137197.234,102117.576,1.925,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
806,LV-2840,,,,,,,,-137197.108,102117.063,1.993,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
807,LV-2841,,,,,,,,-137197.176,102116.167,1.991,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
808,LV-2842,,,,,,,,-137198.918,102117.819,2.227,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
809,LV-2843,,,,,,,,-137198.820,102118.220,2.053,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
810,LV-2844,,,,,,,,-137200.690,102122.910,2.236,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
811,LV-2845,,,,,,,,-137201.202,102122.547,2.273,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
812,LV-2846,,,,,,,,-137201.338,102123.002,2.007,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
813,LV-2847,,,,,,,,-137201.572,102124.413,2.272,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
814,LV-2848,,,,,,,,-137203.471,102123.577,1.966,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
815,LV-2849,,,,,,,,-137204.463,102126.611,2.016,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
816,LV-2850,,,,,,,,-137203.897,102128.214,2.023,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
817,LV-2851,,,,,,,,-137203.259,102128.067,2.041,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
818,LV-2852,,,,,,,,-137204.673,102131.504,2.190,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
819,LV-2853,,,,,,,,-137182.124,102117.553,2.080,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
820,LV-2854,,,,,,,,-137182.326,102117.057,2.093,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
821,LV-2855,,,,,,,,-137181.695,102116.413,2.164,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
822,LV-2856,,,,,,,,-137181.916,102116.915,2.116,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
823,LV-2857,,,,,,,,-137183.196,102111.201,2.239,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
824,LV-2858,,,,,,,,-137176.502,102117.126,2.270,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
825,LV-2859,,,,,,,,-137176.308,102116.777,2.227,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
826,LV-2860,,,,,,,,-137181.320,102116.702,2.046,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
827,LV-2861,,,,,,,,-137175.692,102119.370,2.188,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
828,LV-2862,,,,,,,,-137175.307,102119.114,2.090,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
829,LV-2863,,,,,,,,-137184.805,102111.081,2.201,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
830,LV-2864,,,,,,,,-137187.990,102116.969,1.938,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
831,LV-2865,,,,,,,,-137188.325,102116.697,2.023,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
832,LV-2866,,,,,,,,-137176.638,102123.172,2.243,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
833,LV-2867,,,,,,,,-137175.862,102122.839,2.134,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
834,LV-2868,,,,,,,,-137177.513,102118.848,2.044,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
835,LV-2869,,,,,,,,-137176.094,102122.013,2.309,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
836,LV-2870,,,,,,,,-137174.968,102120.689,2.316,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
837,LV-2871,,,,,,,,-137174.746,102119.881,2.284,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
838,LV-2872,,,,,,,,-137175.964,102121.392,2.228,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
839,LV-2873,,,,,,,,-137176.409,102121.654,2.213,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
840,LV-2874,,,,,,,,-137177.540,102121.299,2.298,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
841,LV-2875,,,,,,,,-137177.311,102121.198,2.309,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
842,LV-2876,,,,,,,,-137177.301,102120.506,2.141,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
843,LV-2877,,,,,,,,-137176.167,102119.760,2.159,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
844,LV-2878,,,,,,,,-137178.877,102119.906,2.148,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
845,LV-2879,,,,,,,,-137178.290,102119.513,2.051,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
846,LV-2880,,,,,,,,-137178.564,102119.013,2.187,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
847,LV-2881,,,,,,,,-137179.171,102118.622,2.329,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
848,LV-2882,,,,,,,,-137179.672,102118.487,2.014,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
849,LV-2883,,,,,,,,-137180.030,102117.499,2.160,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
850,LV-2884,,,,,,,,-137176.190,102112.196,2.192,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
851,LV-2885,,,,,,,,-137175.860,102111.259,2.314,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
852,LV-2886,,,,,,,,-137174.861,102111.223,2.286,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
853,LV-2887,,,,,,,,-137174.308,102111.391,2.240,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
854,LV-2888,,,,,,,,-137174.790,102113.869,2.222,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
855,LV-2889,,,,,,,,-137175.214,102113.749,2.172,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
856,LV-2890,,,,,,,,-137176.646,102117.929,2.090,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
857,LV-2891,,,,,,,,-137177.951,102116.966,2.135,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
858,LV-2892,,,,,,,,-137178.342,102117.781,1.819,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
859,LV-2893,,,,,,,,-137178.190,102117.643,2.034,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
860,LV-2894,,,,,,,,-137178.503,102116.257,2.081,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
861,LV-2895,,,,,,,,-137177.449,102115.503,2.222,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
862,LV-2896,,,,,,,,-137177.353,102114.314,2.263,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
863,LV-2897,,,,,,,,-137176.887,102113.160,2.322,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
864,LV-2898,,,,,,,,-137176.661,102111.731,2.244,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
865,LV-2899,,,,,,,,-137178.416,102112.157,2.092,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
866,LV-2900,,,,,,,,-137179.716,102114.097,2.251,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
867,LV-2901,,,,,,,,-137179.412,102115.089,2.306,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
868,LV-2902,,,,,,,,-137179.766,102119.454,2.090,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
869,LV-2903,,,,,,,,-137180.549,102119.258,2.163,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
870,LV-2904,,,,,,,,-137181.057,102119.673,2.288,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
871,LV-2905,,,,,,,,-137181.255,102119.760,2.169,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
872,LV-2906,,,,,,,,-137181.298,102119.202,2.222,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
873,LV-2907,,,,,,,,-137182.377,102119.679,2.258,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
874,LV-2908,,,,,,,,-137182.140,102116.347,2.066,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
875,LV-2909,,,,,,,,-137181.550,102115.204,2.148,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
876,LV-2910,,,,,,,,-137181.634,102114.713,2.092,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
877,LV-2911,,,,,,,,-137181.299,102114.646,2.163,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
878,LV-2912,,,,,,,,-137185.269,102111.545,2.210,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
879,LV-2913,,,,,,,,-137184.311,102110.981,2.326,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
880,LV-2914,,,,,,,,-137187.753,102112.569,2.295,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
881,LV-2915,,,,,,,,-137186.125,102111.789,2.215,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
882,LV-2916,,,,,,,,-137186.974,102111.061,2.159,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
883,LV-2917,,,,,,,,-137186.914,102111.409,2.250,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
884,LV-2918,,,,,,,,-137187.040,102111.649,2.153,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
885,LV-2919,,,,,,,,-137187.252,102112.628,2.225,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
886,LV-2920,,,,,,,,-137187.127,102112.806,2.260,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
887,LV-2921,,,,,,,,-137185.384,102112.747,2.162,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
888,LV-2922,,,,,,,,-137185.478,102113.498,2.172,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
889,LV-2923,,,,,,,,-137185.161,102114.132,2.256,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
890,LV-2924,,,,,,,,-137184.831,102113.621,2.197,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
891,LV-2925,,,,,,,,-137184.464,102114.473,2.058,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
892,LV-2926,,,,,,,,-137184.135,102114.201,2.027,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
893,LV-2927,,,,,,,,-137184.083,102115.325,2.184,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
894,LV-2928,,,,,,,,-137183.415,102115.197,2.105,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
895,LV-2929,,,,,,,,-137183.059,102114.966,2.172,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
896,LV-2930,,,,,,,,-137182.573,102114.038,2.150,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
897,LV-2931,,,,,,,,-137182.795,102113.715,2.085,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
898,LV-2932,,,,,,,,-137181.622,102112.922,2.241,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
899,LV-2933,,,,,,,,-137181.897,102112.910,2.271,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
900,LV-2934,,,,,,,,-137181.312,102112.176,2.113,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
901,LV-2935,,,,,,,,-137185.599,102115.742,2.032,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
902,LV-2936,,,,,,,,-137186.628,102115.824,2.133,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
903,LV-2937,,,,,,,,-137186.716,102116.122,2.180,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
904,LV-2938,,,,,,,,-137185.908,102116.730,2.089,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
905,LV-2939,,,,,,,,-137186.569,102117.366,2.139,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
906,LV-2940,,,,,,,,-137185.723,102117.746,2.125,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
907,LV-2941,,,,,,,,-137186.286,102118.601,2.032,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
908,LV-2942,,,,,,,,-137185.730,102119.155,2.084,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
909,LV-2943,,,,,,,,-137185.184,102118.602,2.216,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
910,LV-2944,,,,,,,,-137185.160,102118.368,2.224,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
911,LV-2945,,,,,,,,-137184.671,102118.438,2.095,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
912,LV-2946,,,,,,,,-137184.464,102118.937,2.117,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
913,LV-2947,,,,,,,,-137184.453,102119.503,2.072,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
914,LV-2948,,,,,,,,-137185.405,102120.488,1.840,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
915,LV-2949,,,,,,,,-137186.089,102121.978,2.117,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
916,LV-2950,,,,,,,,-137185.307,102122.221,2.137,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
917,LV-2951,,,,,,,,-137184.532,102121.619,1.910,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
918,LV-2952,,,,,,,,-137183.772,102122.156,1.983,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
919,LV-2953,,,,,,,,-137181.840,102132.933,2.130,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
920,LV-2954,,,,,,,,-137183.036,102131.853,2.091,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
921,LV-2955,,,,,,,,-137183.921,102130.178,2.053,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
922,LV-2956,,,,,,,,-137180.527,102126.497,2.227,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
923,LV-2957,,,,,,,,-137182.488,102125.295,2.065,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
924,LV-2958,,,,,,,,-137183.730,102125.804,2.167,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
925,LV-2959,,,,,,,,-137184.195,102125.699,2.202,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
926,LV-2960,,,,,,,,-137184.488,102125.976,2.187,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
927,LV-2961,,,,,,,,-137184.332,102127.823,1.903,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
928,LV-2962,,,,,,,,-137186.006,102129.235,1.916,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
929,LV-2963,,,,,,,,-137186.737,102127.549,2.252,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
930,LV-2964,,,,,,,,-137185.642,102125.980,2.162,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
931,LV-2965,,,,,,,,-137186.410,102125.334,2.193,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
932,LV-2966,,,,,,,,-137186.475,102125.038,2.165,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
933,LV-2967,,,,,,,,-137185.073,102124.976,2.136,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
934,LV-2968,,,,,,,,-137185.928,102124.365,2.218,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
935,LV-2969,,,,,,,,-137184.820,102124.147,2.204,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
936,LV-2970,,,,,,,,-137185.328,102123.680,2.210,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
937,LV-2971,,,,,,,,-137188.821,102115.273,2.001,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
938,LV-2972,,,,,,,,-137188.116,102114.233,2.148,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
939,LV-2973,,,,,,,,-137187.912,102113.725,2.030,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
940,LV-2974,,,,,,,,-137187.500,102114.114,2.046,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
941,LV-2975,,,,,,,,-137186.926,102114.621,2.195,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
942,LV-2976,,,,,,,,-137187.288,102114.534,2.086,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
943,LV-2977,,,,,,,,-137187.462,102115.137,2.099,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
944,LV-2978,,,,,,,,-137187.886,102116.344,1.918,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
945,LV-2979,,,,,,,,-137187.301,102117.512,2.191,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
946,LV-2980,,,,,,,,-137187.351,102117.925,2.115,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
947,LV-2981,,,,,,,,-137187.264,102118.242,2.081,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
948,LV-2982,,,,,,,,-137187.471,102118.970,2.136,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
949,LV-2983,,,,,,,,-137188.850,102119.785,2.121,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
950,LV-2984,,,,,,,,-137188.680,102119.353,2.022,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
951,LV-2985,,,,,,,,-137187.596,102119.579,2.098,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
952,LV-2986,,,,,,,,-137187.906,102119.618,2.014,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
